id,sender_id,receiver_id,content,content_type,timestamp,status
356,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good night!,TEXT,2025-03-10 20:31:10.817,PENDING
357,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-02-14 12:18:10.817,DELIVERED
358,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,Good morning!,TEXT,2025-03-09 06:57:10.817,DELETED
359,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-02-22 15:33:10.817,DELIVERED
360,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,"Hey, how are you?",TEXT,2025-03-12 08:13:10.817,PENDING
361,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Call me when you're free.,TEXT,2025-03-10 10:51:10.817,PENDING
362,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,"Hey, how are you?",TEXT,2025-03-06 02:02:10.817,DELETED
363,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's go for lunch.,TEXT,2025-02-22 11:06:10.817,READ
364,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-03-06 11:03:10.817,PENDING
365,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Take care!,TEXT,2025-02-25 07:05:10.817,PENDING
366,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good night!,TEXT,2025-03-03 12:10:10.817,READ
367,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Take care!,TEXT,2025-03-04 18:46:10.817,DELIVERED
368,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's go for lunch.,TEXT,2025-02-22 21:53:10.817,PENDING
369,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,I'll be there in 10 mins.,TEXT,2025-02-14 20:36:10.817,DELETED
370,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-02-23 07:51:10.817,PENDING
371,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Take care!,TEXT,2025-03-08 02:12:10.817,READ
372,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-02-25 23:53:10.817,DELETED
373,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-21 20:17:10.817,READ
374,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Where are you?,TEXT,2025-02-12 07:32:10.817,DELIVERED
375,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-27 22:42:10.817,READ
376,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Where are you?,TEXT,2025-03-01 19:13:10.817,READ
377,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Did you complete the task?,TEXT,2025-02-28 19:11:10.817,PENDING
378,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-03-01 07:12:10.817,PENDING
379,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-14 09:47:10.817,DELIVERED
380,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Good morning!,TEXT,2025-03-06 23:01:10.817,DELETED
381,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-02-23 13:12:10.817,DELIVERED
382,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-02-18 22:14:10.817,DELIVERED
383,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-03-10 00:07:10.817,DELIVERED
384,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,What's up?,TEXT,2025-02-28 07:46:10.817,DELIVERED
385,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,"Hey, how are you?",TEXT,2025-02-15 03:19:10.817,PENDING
386,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-03-12 02:36:10.817,DELIVERED
387,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Happy Birthday!,TEXT,2025-03-01 16:14:10.817,DELETED
388,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Have a great day!,TEXT,2025-02-24 00:11:10.817,DELIVERED
389,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-02-16 01:09:10.817,DELIVERED
390,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,I'll be there in 10 mins.,TEXT,2025-03-05 20:43:10.817,PENDING
391,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Good night!,TEXT,2025-02-19 09:46:10.817,DELIVERED
392,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Let's go for lunch.,TEXT,2025-03-07 20:56:10.817,DELIVERED
393,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Good morning!,TEXT,2025-03-09 11:55:10.817,READ
394,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Congratulations on your achievement!,TEXT,2025-03-04 01:54:10.817,PENDING
395,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Where are you?,TEXT,2025-02-23 12:04:10.817,DELIVERED
396,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Happy Birthday!,TEXT,2025-02-13 15:01:10.817,PENDING
397,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,What's up?,TEXT,2025-02-27 17:41:10.817,DELETED
398,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's meet tomorrow.,TEXT,2025-02-27 17:37:10.817,READ
399,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Where are you?,TEXT,2025-02-28 11:44:10.817,DELIVERED
400,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,See you later.,TEXT,2025-03-01 04:50:10.817,DELIVERED
401,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,Call me when you're free.,TEXT,2025-03-03 06:58:10.817,DELETED
402,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,See you later.,TEXT,2025-02-14 17:43:10.817,PENDING
403,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,Did you complete the task?,TEXT,2025-03-12 08:08:10.817,DELIVERED
404,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's go for lunch.,TEXT,2025-03-10 06:30:10.817,PENDING
405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Good morning!,TEXT,2025-02-11 07:43:10.817,DELIVERED
406,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-03-11 02:44:10.817,PENDING
407,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-03-06 02:21:10.817,READ
408,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Have a great day!,TEXT,2025-02-18 14:38:10.817,PENDING
409,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,What's up?,TEXT,2025-02-12 07:06:10.817,DELIVERED
410,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Good night!,TEXT,2025-02-22 18:18:10.817,DELETED
411,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Take care!,TEXT,2025-02-20 23:06:10.817,PENDING
412,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,Good morning!,TEXT,2025-02-13 01:39:10.817,READ
413,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,What's up?,TEXT,2025-02-28 11:31:10.817,DELIVERED
414,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-03-08 07:08:10.817,DELIVERED
415,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's meet tomorrow.,TEXT,2025-02-16 13:39:10.817,DELETED
416,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,Have a great day!,TEXT,2025-02-27 21:34:10.817,DELETED
417,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-02-25 02:55:10.817,PENDING
418,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-03-09 13:50:10.817,DELETED
419,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Congratulations on your achievement!,TEXT,2025-02-15 21:58:10.817,DELIVERED
420,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-03-03 02:17:10.817,PENDING
421,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,"Hey, how are you?",TEXT,2025-03-02 23:58:10.817,PENDING
422,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,"Hey, how are you?",TEXT,2025-03-06 11:33:10.817,DELIVERED
423,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,What's up?,TEXT,2025-02-12 07:05:10.817,DELETED
424,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's go for lunch.,TEXT,2025-02-17 05:33:10.817,READ
425,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-02-23 09:25:10.817,DELETED
426,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-28 19:26:10.817,DELETED
427,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,Let's meet tomorrow.,TEXT,2025-02-15 06:17:10.817,DELIVERED
428,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Take care!,TEXT,2025-02-19 18:24:10.817,DELETED
429,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-02-22 23:30:10.817,READ
430,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-03-03 00:44:10.817,DELIVERED
431,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Happy Birthday!,TEXT,2025-02-14 00:46:10.817,DELETED
432,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Have a great day!,TEXT,2025-02-27 13:21:10.817,DELETED
433,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,I'll be there in 10 mins.,TEXT,2025-03-08 08:15:10.817,DELETED
434,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-02-23 14:23:10.817,READ
435,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-18 18:07:10.817,DELIVERED
436,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-20 09:59:10.817,PENDING
437,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Good night!,TEXT,2025-03-11 23:05:10.817,DELIVERED
438,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's go for lunch.,TEXT,2025-03-10 18:20:10.817,DELETED
439,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Congratulations on your achievement!,TEXT,2025-02-20 03:20:10.817,PENDING
440,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Take care!,TEXT,2025-02-14 17:42:10.817,DELETED
441,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Good morning!,TEXT,2025-03-02 07:12:10.817,PENDING
442,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-02-24 22:24:10.817,PENDING
443,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-02-13 12:33:10.817,READ
444,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's meet tomorrow.,TEXT,2025-02-19 06:17:10.817,PENDING
445,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Did you complete the task?,TEXT,2025-02-21 08:35:10.817,DELETED
446,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's go for lunch.,TEXT,2025-02-21 13:30:10.817,DELIVERED
447,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-02-15 10:01:10.817,PENDING
448,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-03-07 00:46:10.817,PENDING
449,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,I'll be there in 10 mins.,TEXT,2025-02-27 06:45:10.817,READ
450,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,"Hey, how are you?",TEXT,2025-02-28 10:58:10.817,READ
451,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Let's go for lunch.,TEXT,2025-02-15 14:23:10.817,DELETED
452,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-03-01 15:31:10.817,READ
453,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-03-06 20:11:10.817,DELETED
454,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-02-14 07:46:10.817,READ
455,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,See you later.,TEXT,2025-03-10 14:18:10.817,READ
456,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-02-23 02:53:10.817,READ
457,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-03-02 21:29:10.817,PENDING
458,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Take care!,TEXT,2025-02-24 15:44:10.817,DELIVERED
459,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Good morning!,TEXT,2025-02-17 17:33:10.817,DELETED
460,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Where are you?,TEXT,2025-02-17 10:02:10.817,READ
461,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,What's up?,TEXT,2025-02-14 07:01:10.817,DELIVERED
462,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Call me when you're free.,TEXT,2025-02-27 09:41:10.817,PENDING
463,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,Good night!,TEXT,2025-02-17 09:10:10.817,DELIVERED
464,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,What's up?,TEXT,2025-03-07 09:29:10.817,READ
465,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-02-15 23:56:10.817,DELETED
466,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-16 01:56:10.817,PENDING
467,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-02-24 06:29:10.817,DELETED
468,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Happy Birthday!,TEXT,2025-03-11 07:10:10.817,DELIVERED
469,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-03-03 21:59:10.817,DELETED
470,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Take care!,TEXT,2025-03-02 08:41:10.817,PENDING
471,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Let's go for lunch.,TEXT,2025-02-11 04:24:10.817,DELETED
472,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's meet tomorrow.,TEXT,2025-03-06 12:13:10.817,DELETED
473,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,Take care!,TEXT,2025-03-04 02:29:10.817,READ
474,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-02-17 07:33:10.817,READ
475,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,What's up?,TEXT,2025-02-26 18:52:10.817,DELETED
476,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Good night!,TEXT,2025-02-16 00:44:10.817,PENDING
477,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's go for lunch.,TEXT,2025-02-28 04:39:10.817,DELIVERED
478,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Where are you?,TEXT,2025-03-03 17:24:10.817,DELETED
479,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Did you complete the task?,TEXT,2025-02-26 21:07:10.817,READ
480,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-03-10 02:33:10.817,DELETED
481,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-02-13 13:05:10.817,READ
482,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,I'll be there in 10 mins.,TEXT,2025-02-17 21:24:10.817,PENDING
483,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Where are you?,TEXT,2025-03-07 01:28:10.817,DELIVERED
484,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-02-16 14:46:10.817,READ
485,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good night!,TEXT,2025-02-22 18:37:10.817,PENDING
486,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,I'll be there in 10 mins.,TEXT,2025-03-08 20:55:10.817,READ
487,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-03-07 22:05:10.817,READ
488,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Good morning!,TEXT,2025-02-25 06:27:10.817,DELIVERED
489,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,What's up?,TEXT,2025-03-02 17:54:10.817,READ
490,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,"Hey, how are you?",TEXT,2025-02-12 00:00:10.817,PENDING
491,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,I'll be there in 10 mins.,TEXT,2025-02-13 10:52:10.817,READ
492,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-03-09 18:55:10.817,DELIVERED
493,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Good night!,TEXT,2025-02-27 13:34:10.817,DELIVERED
494,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,What's up?,TEXT,2025-03-05 15:25:10.817,DELIVERED
495,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,"Hey, how are you?",TEXT,2025-03-07 02:04:10.817,PENDING
496,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-02-28 09:32:10.817,DELETED
497,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-03-10 04:51:10.817,PENDING
498,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-03-01 13:12:10.817,DELETED
499,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good night!,TEXT,2025-02-22 08:27:10.817,DELETED
500,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,What's up?,TEXT,2025-03-05 23:54:10.817,DELIVERED
501,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-03-06 13:45:10.817,DELETED
502,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Good night!,TEXT,2025-03-08 23:22:10.817,PENDING
503,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Congratulations on your achievement!,TEXT,2025-02-18 04:43:10.817,DELETED
504,d26b7a65-19a4-4143-a8b2-3ce289b06405,e12d414f-869e-4944-b7fc-92bad20398a3,What's up?,TEXT,2025-02-15 19:48:10.817,READ
505,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,See you later.,TEXT,2025-02-27 00:02:10.817,PENDING
506,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Take care!,TEXT,2025-02-24 07:12:10.817,PENDING
507,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Take care!,TEXT,2025-02-28 03:16:10.817,DELIVERED
508,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Have a great day!,TEXT,2025-02-12 12:19:10.817,DELIVERED
